Customer Key,Age,State,RENEWALINSUBSEQUENTSEASON
2890,66,UT,1
2891,32,MT,1
2892,34,CO,1
2893,40,CA,0
2894,41,ID,0
2895,62,NM,1
2896,36,CA,0
2897,22,CO,1
2898,49,WY,1
2899,61,NM,0
2900,18,ID,1
2901,40,ID,0
2902,54,MT,0
2903,25,NM,0
2904,30,CA,1
2905,25,WY,1
2906,40,MT,0
2907,60,NV,1
2908,18,CA,0
2909,62,CA,0
2910,68,NV,0
2911,41,CO,0
2912,52,NM,0
2913,41,NM,0
2914,34,CO,0
2915,22,ID,0
2916,37,UT,1
2917,38,MT,1
2918,57,UT,1
2919,48,ID,1
2920,63,NM,1
2921,53,UT,1
2922,28,CA,1
2923,69,CA,0
2924,32,NV,1
2925,36,NV,0
2926,24,ID,1
2927,68,ID,1
2928,45,WY,0
2929,68,ID,0
2930,60,CA,1
2931,22,UT,0
2932,22,MT,1
2933,47,WY,0
2934,49,WY,1
2935,25,NM,0
2936,27,WY,1
2937,55,ID,0
2938,64,ID,0
2939,49,CA,1
2940,65,MT,0
2941,45,CA,1
2942,34,MT,1
2943,48,CA,1
2944,25,UT,1
2945,57,NM,1
2946,42,ID,1
2947,26,CO,1
2948,19,CO,1
2949,32,NM,0
2950,67,ID,0
2951,20,WY,0
2952,66,ID,0
2953,53,ID,0
2954,21,NM,1
2955,31,ID,1
2956,58,WY,1
2957,58,MT,0
2958,42,NM,1
2959,67,UT,1
2960,27,CO,1
2961,38,NM,0
2962,53,NV,0
2963,29,CO,1
2964,44,CO,1
2965,57,WY,1
2966,19,CA,1
2967,30,ID,0
2968,49,ID,1
2969,48,ID,1
2970,33,CA,0
2971,49,WY,1
2972,49,NM,0
2973,51,UT,1
2974,28,UT,0
2975,27,WY,0
2976,32,NV,1
2977,34,UT,0
2978,57,WY,1
2979,35,NM,0
2980,26,UT,0
2981,42,ID,0
2982,57,MT,1
2983,31,WY,0
2984,42,CO,0
2985,67,UT,1
2986,39,UT,1
2987,69,CA,1
2988,47,NV,0
2989,37,MT,1
2990,38,NM,0
2991,61,CA,0
2992,49,ID,0
2993,68,CO,1
2994,63,NV,0
2995,66,CA,0
2996,38,WY,0
2997,52,UT,0
2998,49,UT,1
2999,47,NV,1
3000,56,UT,0
3001,66,WY,1
3002,29,CA,1
3003,58,CA,1
3004,64,UT,0
3005,35,UT,1
3006,38,ID,1
3007,30,CO,1
3008,38,NM,0
3009,25,NV,0
3010,63,CA,1
3011,57,NV,1
3012,63,ID,0
3013,24,CA,0
3014,40,ID,0
3015,61,ID,1
3016,49,MT,1
3017,28,UT,1
3018,39,WY,1
3019,39,MT,0
3020,60,NM,1
3021,42,NV,1
3022,39,WY,1
3023,45,NV,0
3024,46,UT,1
3025,30,WY,1
3026,35,MT,1
3027,19,NV,0
3028,46,MT,1
3029,38,UT,0
3030,32,WY,0
3031,69,WY,1
3032,44,CA,1
3033,67,ID,0
3034,48,ID,1
3035,32,MT,0
3036,68,WY,1
3037,40,NV,1
3038,41,MT,0
3039,61,MT,0
3040,30,CO,0
3041,39,NM,0
3042,60,WY,1
3043,54,ID,1
3044,50,WY,0
3045,20,UT,0
3046,36,MT,1
3047,40,CO,1
3048,46,CO,1
3049,47,ID,1
3050,56,ID,1
3051,61,ID,0
3052,64,UT,0
3053,42,CO,1
3054,54,NV,0
3055,64,UT,0
3056,25,CA,1
3057,59,NM,0
3058,33,NM,1
3059,25,MT,1
3060,18,NM,0
3061,61,ID,1
3062,22,CO,0
3063,20,NM,0
3064,18,MT,0
3065,21,NM,1
3066,57,WY,1
3067,52,UT,1
3068,49,CA,0
3069,59,WY,0
3070,51,UT,0
3071,60,UT,0
3072,42,NV,0
3073,27,NM,1
3074,38,MT,1
3075,63,NV,1
3076,56,UT,1
3077,44,NM,0
3078,44,CA,0
3079,19,CO,1
3080,58,CO,1
3081,65,NM,1
3082,30,WY,1
3083,26,MT,1
3084,69,ID,0
3085,53,ID,0
3086,39,CO,0
3087,59,UT,0
3088,43,UT,1
3089,29,NV,0
3090,34,NM,1
3091,31,MT,0
3092,31,NM,0
3093,51,NM,1
3094,37,NV,0
3095,28,ID,0
3096,33,NM,1
3097,68,CO,0
3098,48,WY,1
3099,23,NM,1
3100,36,UT,1
3101,54,NM,1
3102,21,CO,0
3103,64,CA,1
3104,21,CO,1
3105,37,CA,1
3106,27,NV,0
3107,41,NV,1
3108,52,ID,0
3109,43,CO,0
3110,54,CO,1
3111,55,CA,1
3112,38,NV,0
3113,57,CA,0
3114,56,NV,0
3115,38,CA,1
3116,27,NV,0
3117,55,CA,1
3118,63,WY,0
3119,21,NV,1
3120,62,MT,0
3121,37,CA,0
3122,34,CO,0
3123,24,ID,0
3124,21,MT,1
3125,46,MT,1
3126,31,CA,0
3127,20,ID,1
3128,41,CO,1
3129,54,MT,0
3130,33,CO,1
3131,69,NV,1
3132,21,NM,1
3133,41,WY,0
3134,51,NM,1
3135,47,NM,1
3136,35,ID,1
3137,36,WY,0
3138,48,UT,1
3139,36,NV,1
3140,66,ID,1
3141,63,CA,0
3142,36,WY,0
3143,39,CA,1
3144,41,CO,1
3145,62,NM,1
3146,29,MT,0
3147,47,WY,1
3148,55,UT,1
3149,48,CA,0
3150,53,ID,1
3151,36,WY,0
3152,65,WY,1
3153,62,MT,1
3154,53,MT,1
3155,47,ID,1
3156,66,MT,1
3157,50,CA,1
3158,35,ID,0
3159,69,NM,0
3160,66,ID,0
3161,45,CO,1
3162,64,UT,0
3163,28,WY,1
3164,62,CO,1
3165,50,UT,1
3166,34,ID,1
3167,23,WY,1
3168,21,MT,0
3169,37,UT,1
3170,65,ID,0
3171,64,ID,1
3172,44,CO,1
3173,32,CO,1
3174,23,MT,0
3175,64,NM,0
3176,31,NV,1
3177,28,CA,1
3178,56,NV,0
3179,26,NV,0
3180,43,WY,0
3181,33,NM,1
3182,22,WY,1
3183,69,MT,1
3184,27,WY,0
3185,67,UT,1
3186,20,MT,0
3187,30,MT,1
3188,60,ID,0
3189,66,ID,1
3190,47,ID,1
3191,62,CA,0
3192,23,UT,0
3193,34,UT,1
3194,62,ID,1
3195,68,NV,1
3196,36,CA,1
3197,59,NV,0
3198,52,CO,1
3199,63,UT,0
3200,43,UT,1
3201,68,NV,1
3202,22,CA,1
3203,46,UT,0
3204,54,NV,1
3205,37,MT,0
3206,66,MT,0
3207,38,WY,1
3208,27,CA,1
3209,22,NV,1
3210,53,WY,0
3211,23,MT,0
3212,43,CA,1
3213,21,NM,0
3214,56,WY,1
3215,56,NM,1
3216,67,ID,0
3217,52,CA,0
3218,18,CO,1
3219,41,ID,0
3220,53,WY,1
3221,23,NV,0
3222,58,ID,1
3223,63,ID,0
3224,61,WY,0
3225,48,NV,0
3226,37,NV,1
3227,41,MT,1
3228,42,CO,1
3229,53,NV,1
3230,38,UT,1
3231,47,UT,0
3232,41,CO,1
3233,61,CA,1
3234,59,WY,0
3235,47,CA,0
3236,39,UT,1
3237,45,NV,1
3238,24,CO,1
3239,52,CA,1
3240,45,CA,1
3241,31,NM,1
3242,27,WY,1
3243,33,ID,1
3244,33,UT,1
3245,48,NV,0
3246,59,CO,1
3247,42,CA,0
3248,30,WY,1
3249,23,ID,1
3250,61,UT,0
3251,26,UT,1
3252,62,WY,1
3253,53,NM,0
3254,60,CO,1
3255,37,CA,1
3256,35,CO,1
3257,60,WY,1
3258,38,WY,1
3259,21,CO,1
3260,67,MT,1
3261,50,ID,0
3262,44,UT,1
3263,24,MT,1
3264,23,NV,1
3265,32,UT,1
3266,35,UT,1
3267,49,ID,1
3268,28,NV,0
3269,37,CA,1
3270,41,NV,0
3271,32,CA,0
3272,65,NM,1
3273,24,NM,1
3274,38,NV,1
3275,59,CO,0
3276,43,WY,1
3277,61,NV,1
3278,31,MT,1
3279,54,MT,1
3280,38,ID,1
3281,35,WY,1
3282,22,WY,0
3283,20,CA,0
3284,40,UT,1
3285,43,ID,1
3286,54,MT,1
3287,41,MT,0
3288,66,NM,1
3289,36,CA,0
3290,68,MT,0
3291,42,MT,1
3292,38,CA,0
3293,29,MT,1
3294,58,UT,1
3295,50,CO,1
3296,67,ID,1
3297,21,UT,1
3298,59,UT,0
3299,24,CO,0
3300,39,NM,0
3301,50,WY,0
3302,34,ID,1
3303,41,NM,0
3304,51,NM,1
3305,45,UT,0
3306,60,MT,0
3307,58,NM,0
3308,56,CO,1
3309,39,WY,1
3310,66,ID,0
3311,34,NV,1
3312,51,CA,1
3313,23,MT,0
3314,63,CO,0
3315,23,CA,1
3316,51,WY,0
3317,18,WY,1
3318,27,NV,0
3319,38,NM,0
3320,22,UT,0
3321,19,UT,0
3322,39,ID,1
3323,65,CO,1
3324,19,CO,0
3325,27,NM,0
3326,51,WY,1
3327,33,ID,0
3328,65,NM,0
3329,68,CA,1
3330,56,UT,1
3331,39,UT,1
3332,29,WY,1
3333,41,CO,1
3334,64,WY,1
3335,57,NM,1
3336,55,CO,0
3337,27,ID,1
3338,52,NM,1
3339,68,NV,0
3340,66,CA,1
3341,49,MT,1
3342,24,NV,1
3343,38,NM,1
3344,37,NV,0
3345,43,CO,1
3346,21,CO,1
3347,63,CO,1
3348,69,NV,0
3349,39,WY,1
3350,32,CA,1
3351,57,WY,1
3352,38,CO,1
3353,32,NM,0
3354,39,NM,1
3355,69,UT,0
3356,45,WY,0
3357,31,CA,1
3358,44,NM,1
3359,58,UT,0
3360,57,CA,1
3361,45,CO,1
3362,43,WY,0
3363,66,MT,1
3364,19,ID,0
3365,42,CO,0
3366,20,NM,1
3367,25,NV,1
3368,61,MT,1
3369,50,NV,0
3370,59,CA,1
3371,69,NV,1
3372,52,MT,1
3373,23,MT,1
3374,56,CO,1
3375,69,UT,0
3376,40,CO,0
3377,42,CA,0
3378,67,NM,1
3379,60,NV,0
3380,36,UT,1
3381,22,WY,1
3382,68,ID,1
3383,28,MT,1
3384,29,UT,1
3385,27,NM,1
3386,25,WY,1
3387,41,UT,1
3388,45,CO,1
3389,58,WY,0
3390,53,ID,0
3391,54,NM,0
3392,38,MT,1
3393,25,NM,0
3394,26,CA,1
3395,64,CA,0
3396,32,UT,0
3397,65,WY,0
3398,63,UT,1
3399,57,NV,1
3400,35,ID,1
3401,59,MT,1
3402,37,UT,1
3403,23,NV,1
3404,29,WY,0
3405,19,ID,1
3406,24,MT,0
3407,33,CA,1
3408,20,NV,1
3409,62,WY,1
3410,20,ID,0
3411,44,NV,0
3412,67,UT,0
3413,60,CO,1
3414,57,CA,0
3415,55,UT,0
3416,50,UT,1
3417,45,WY,1
3418,18,WY,1
3419,25,ID,0
3420,54,WY,0
3421,49,NV,0
3422,65,CA,0
3423,60,UT,1
3424,54,ID,1
3425,21,NM,0
3426,47,NM,1
3427,23,CA,1
3428,63,WY,1
3429,36,WY,0
3430,49,NV,1
3431,26,WY,0
3432,29,NM,1
3433,28,UT,1
3434,63,NM,0
3435,33,MT,0
3436,18,UT,0
3437,62,UT,1
3438,38,WY,1
3439,47,CA,1
3440,30,WY,0
3441,51,CA,0
3442,21,CA,1
3443,45,NM,1
3444,55,CA,0
3445,48,ID,0
3446,44,CO,0
3447,22,WY,0
3448,42,ID,0
3449,20,UT,0
3450,50,ID,0
3451,21,NV,0
3452,42,MT,1
3453,37,CA,1
3454,51,WY,1
3455,43,NV,0
3456,22,WY,0
3457,52,NM,1
3458,45,MT,1
3459,46,NV,1
3460,26,WY,0
3461,69,UT,1
3462,55,CA,0
3463,67,NV,0
3464,23,UT,1
3465,36,CA,1
3466,61,CO,0
3467,28,UT,1
3468,19,ID,1
3469,64,WY,1
3470,61,NM,1
3471,61,CA,1
3472,26,NV,0
3473,38,MT,1
3474,41,NV,0
3475,51,ID,1
3476,39,WY,1
3477,20,ID,1
3478,29,NV,1
3479,45,NM,1
3480,47,WY,0
3481,43,MT,1
3482,65,CA,1
3483,38,WY,1
3484,45,UT,0
3485,43,WY,0
3486,50,ID,1
3487,38,ID,0
3488,52,ID,1
3489,69,MT,1
3490,51,WY,1
3491,58,NM,0
3492,68,NM,1
3493,64,WY,1
3494,35,NM,0
3495,28,CO,1
3496,40,MT,1
3497,65,CA,1
3498,39,CA,1
3499,34,CA,1
3500,22,CA,0
3501,61,CA,1
3502,28,NM,1
3503,47,NV,1
3504,32,ID,0
3505,44,MT,1
3506,52,NV,1
3507,50,MT,0
3508,37,CO,1
3509,33,WY,0
3510,51,UT,0
3511,19,ID,1
3512,52,CO,0
3513,57,NV,0
3514,45,UT,0
3515,64,WY,1
3516,56,CO,1
3517,23,WY,0
3518,26,WY,0
3519,37,NM,1
3520,18,MT,0
3521,25,UT,1
3522,40,MT,1
3523,20,WY,1
3524,21,NM,0
3525,42,CO,0
3526,64,WY,1
3527,55,NV,0
3528,32,WY,1
3529,38,MT,1
3530,52,UT,1
3531,63,CO,1
3532,69,MT,1
3533,31,WY,0
3534,53,NV,1
3535,29,ID,0
3536,34,NM,1
3537,56,NV,0
3538,26,WY,1
3539,52,NV,1
3540,30,NM,1
3541,32,ID,1
3542,35,NV,0
3543,68,ID,1
3544,50,WY,1
3545,23,ID,1
3546,44,MT,1
3547,40,MT,0
3548,44,ID,0
3549,51,CO,1
3550,63,UT,0
3551,55,CO,1
3552,31,ID,0
3553,53,UT,1
3554,25,MT,1
3555,52,UT,1
3556,36,ID,1
3557,47,MT,0
3558,31,UT,0
3559,37,UT,0
3560,66,CO,1
3561,42,UT,0
3562,57,WY,0
3563,41,ID,0
3564,31,CA,1
3565,43,CA,1
3566,55,CA,1
3567,40,ID,0
3568,39,CA,0
3569,65,CO,1
3570,36,ID,0
3571,63,WY,1
3572,68,MT,1
3573,20,WY,0
3574,59,ID,1
3575,36,ID,0
3576,26,UT,1
3577,45,UT,0
3578,37,UT,0
3579,62,NM,1
3580,24,NM,0
3581,31,NV,1
3582,26,NM,0
3583,36,CO,1
3584,64,ID,1
3585,69,WY,1
3586,31,ID,1
3587,55,UT,1
3588,53,ID,0
3589,57,MT,0
3590,34,NM,1
3591,47,ID,0
3592,26,WY,0
3593,50,CA,1
3594,69,MT,1
3595,42,MT,1
3596,31,ID,1
3597,28,NV,0
3598,52,UT,1
3599,58,CO,0
3600,31,CO,0
3601,47,CA,1
3602,58,CO,1
3603,21,CO,0
3604,21,UT,1
3605,45,NM,1
3606,25,UT,0
3607,19,NV,0
3608,58,WY,1
3609,63,CA,0
3610,39,CO,0
3611,58,NV,1
3612,33,CA,0
3613,46,MT,1
3614,66,CO,1
3615,65,CO,0
3616,47,UT,1
3617,29,ID,0
3618,52,CA,0
3619,28,CO,1
3620,63,NM,0
3621,67,CA,0
3622,38,WY,0
3623,38,NM,1
3624,22,NV,0
3625,65,NM,0
3626,37,NV,1
3627,54,ID,0
3628,20,CO,1
3629,61,NM,1
3630,50,WY,1
3631,26,UT,0
3632,26,CO,1
3633,21,CA,1
3634,52,MT,0
3635,34,NV,0
3636,51,CA,0
3637,41,ID,0
3638,49,NV,0
3639,18,UT,0
3640,25,NV,0
3641,62,MT,1
3642,40,NM,1
3643,64,WY,0
3644,57,NM,0
3645,29,CO,0
3646,29,MT,1
3647,63,WY,1
3648,64,MT,1
3649,32,CO,1
3650,58,NV,0
3651,36,ID,1
3652,43,CO,1
3653,69,CO,1
3654,46,WY,1
3655,39,UT,0
3656,57,NM,0
3657,38,NV,0
3658,68,CO,0
3659,55,ID,0
3660,37,CA,0
3661,46,NV,0
3662,68,UT,0
3663,21,MT,0
3664,24,CO,1
3665,45,ID,0
3666,45,NV,1
3667,21,ID,0
3668,39,ID,0
3669,29,NM,1
3670,62,WY,0
3671,20,MT,1
3672,39,UT,1
3673,61,NM,0
3674,19,NV,0
3675,41,CO,1
3676,51,UT,1
3677,44,CO,1
3678,58,CA,1
3679,18,ID,1
3680,25,CA,0
3681,40,WY,1
3682,55,ID,0
3683,23,MT,1
3684,39,UT,0
3685,42,CO,1
3686,35,NM,1
3687,34,WY,1
3688,29,MT,1
3689,23,CO,0
3690,43,UT,1
3691,44,NV,1
3692,25,WY,0
3693,36,CA,0
3694,59,CA,0
3695,18,NM,0
3696,46,CO,1
3697,62,CO,0
3698,66,CO,0
3699,52,WY,1
3700,57,UT,0
3701,31,NV,1
3702,52,CA,1
3703,65,MT,0
3704,62,ID,1
3705,37,WY,0
3706,66,WY,1
3707,30,UT,1
3708,55,CA,0
3709,66,NM,0
3710,63,NV,1
3711,66,UT,0
3712,25,MT,0
3713,60,CA,0
3714,37,UT,0
3715,50,CA,1
3716,43,CA,1
3717,56,NM,1
3718,38,WY,0
3719,66,NV,1
3720,59,WY,0
3721,60,ID,1
3722,58,NV,1
3723,26,CA,0
3724,41,UT,1
3725,54,MT,0
3726,66,NM,0
3727,58,NV,0
3728,34,ID,0
3729,41,CA,1
3730,38,MT,0
3731,68,NV,0
3732,56,WY,1
3733,58,WY,0
3734,56,NV,1
3735,30,NV,0
3736,28,NV,1
3737,63,MT,1
3738,36,WY,0
3739,28,UT,0
3740,30,ID,1
3741,63,ID,1
3742,62,NM,1
3743,18,CA,1
3744,57,CO,1
3745,61,UT,1
3746,36,WY,0
3747,29,CA,0
3748,25,NM,1
3749,25,CA,1
3750,62,NV,1
3751,29,CO,1
3752,65,WY,0
3753,50,CO,0
3754,62,UT,0
3755,43,CO,1
3756,56,CA,1
3757,45,CO,0
3758,22,CO,1
3759,25,ID,1
3760,42,WY,0
3761,44,WY,1
3762,63,CA,0
3763,40,MT,0
3764,47,CO,1
3765,62,CO,0
3766,64,NV,0
3767,40,WY,0
3768,66,CO,0
3769,64,WY,1
3770,37,CO,0
3771,35,ID,1
3772,35,CA,0
3773,19,WY,1
3774,21,UT,1
3775,47,CA,1
3776,50,NV,1
3777,53,CA,0
3778,35,CO,0
3779,54,NV,1
3780,36,CA,1
3781,64,NM,1
3782,45,NV,1
3783,57,NM,0
3784,37,UT,1
3785,66,CA,0
3786,50,WY,1
3787,29,WY,0
3788,68,MT,1
3789,32,CO,1
3790,58,NM,1
3791,56,NV,0
3792,19,MT,0
3793,46,MT,1
3794,58,ID,0
3795,27,NM,1
3796,19,NV,0
3797,68,MT,0
3798,28,ID,0
3799,30,MT,0
3800,27,CO,1
3801,31,UT,0
3802,35,NM,1
3803,68,ID,1
3804,26,UT,1
3805,56,NV,1
3806,45,CO,1
3807,20,ID,1
3808,37,NV,0
3809,23,MT,1
3810,44,WY,1
3811,19,CA,1
3812,46,NV,1
3813,55,UT,1
3814,20,CO,1
3815,33,CO,0
3816,47,NV,1
3817,57,MT,0
3818,19,CA,1
3819,34,NM,1
3820,58,UT,0
3821,29,NV,1
3822,52,NV,1
3823,60,WY,0
3824,18,CO,0
3825,62,UT,1
3826,32,CA,1
3827,43,CO,1
3828,54,NV,0
3829,38,CO,1
3830,66,CO,0
3831,48,ID,1
3832,42,CO,1
3833,40,MT,1
3834,41,CO,0
3835,55,NM,1
3836,45,MT,0
3837,38,UT,0
3838,60,CO,1
3839,35,CA,1
3840,53,MT,0
3841,52,MT,0
3842,62,NV,1
3843,26,UT,1
3844,55,CO,1
3845,47,WY,0
3846,61,CA,1
3847,51,NV,0
3848,49,UT,1
3849,20,NM,1
3850,20,MT,0
3851,45,CA,1
3852,61,NM,1
3853,32,CO,1
3854,58,WY,1
3855,40,ID,0
3856,57,ID,1
3857,28,UT,0
3858,65,WY,0
3859,49,CA,0
3860,53,NV,1
3861,50,CA,0
3862,41,WY,0
3863,56,NM,0
3864,51,MT,0
3865,45,ID,1
3866,54,UT,1
3867,24,CO,1
3868,21,CA,1
3869,54,ID,1
3870,18,NV,0
3871,18,UT,1
3872,64,CO,0
3873,37,CA,1
3874,36,NV,0
3875,46,CO,1
3876,27,MT,1
3877,35,ID,0
3878,45,MT,1
3879,52,ID,0
3880,60,NV,1
3881,64,NM,0
3882,48,MT,1
3883,44,ID,1
3884,28,UT,0
3885,66,NV,1
3886,66,ID,1
3887,55,CA,0
3888,22,ID,0
3889,25,MT,1
3890,51,UT,1
3891,65,CO,0
3892,69,NM,1
3893,29,CO,1
3894,55,ID,1
3895,18,CO,0
3896,48,ID,0
3897,21,UT,0
3898,66,CO,0
3899,62,MT,1
3900,67,MT,0
3901,22,CA,1
3902,47,ID,1
3903,41,CO,1
3904,20,MT,1
3905,28,WY,0
3906,62,UT,1
3907,21,NM,1
3908,43,UT,1
3909,44,WY,1
3910,63,WY,0
3911,60,CA,0
3912,44,UT,1
3913,59,UT,0
3914,68,CO,1
3915,67,ID,1
3916,23,NV,1
3917,32,NM,0
3918,47,UT,0
3919,59,NM,1
3920,54,NM,1
3921,54,NM,0
3922,59,UT,0
3923,54,NV,0
3924,52,UT,0
3925,40,CO,0
3926,23,CO,1
3927,21,NV,0
3928,35,MT,1
3929,26,UT,1
3930,66,MT,0
3931,46,NM,0
3932,30,UT,1
3933,64,ID,0
3934,69,UT,0
3935,34,CO,0
3936,62,CA,1
3937,49,WY,1
3938,65,CA,0
3939,39,CA,1
3940,21,CA,1
3941,22,WY,1
3942,54,MT,1
3943,58,WY,1
3944,66,MT,0
3945,30,WY,1
3946,51,WY,0
3947,62,UT,1
3948,39,MT,0
3949,40,UT,0
3950,68,ID,1
3951,20,UT,0
3952,59,CA,1
3953,51,NV,0
3954,49,NV,0
3955,62,CO,0
3956,68,CO,1
3957,66,NM,1
3958,38,UT,0
3959,63,WY,1
3960,61,WY,1
3961,38,NV,1
3962,61,CA,0
3963,28,MT,1
3964,56,CA,1
3965,21,NM,1
3966,68,CA,0
3967,18,UT,1
3968,45,UT,0
3969,41,ID,1
3970,52,NM,1
3971,30,CA,1
3972,64,WY,1
3973,51,WY,1
3974,28,NM,1
3975,53,CA,1
3976,68,UT,0
3977,34,UT,0
3978,52,ID,0
3979,35,ID,0
3980,57,CO,1
3981,39,NM,1
3982,41,NV,1
3983,36,CA,0
3984,54,NM,1
3985,56,WY,1
3986,38,CA,1
3987,25,ID,0
3988,45,ID,1
3989,22,CO,0
3990,34,NV,0
3991,54,CO,1
3992,53,WY,0
3993,36,NV,0
3994,44,MT,0
3995,51,CA,1
3996,28,CO,0
3997,62,ID,1
3998,64,CO,0
3999,29,MT,1
4000,38,CO,1
4001,28,CA,1
4002,56,MT,1
4003,45,NM,1
4004,22,NM,1
4005,34,NM,1
4006,37,ID,1
4007,58,ID,0
4008,63,NM,1
4009,29,NM,0
4010,23,NM,0
4011,34,UT,0
4012,68,NM,0
4013,36,MT,1
4014,43,UT,1
4015,65,UT,1
4016,61,CA,1
4017,61,CO,0
4018,69,ID,0
4019,49,ID,1
4020,23,CO,1
4021,53,ID,0
4022,55,CO,0
4023,28,MT,0
4024,50,CA,1
4025,41,NM,0
4026,40,CA,0
4027,32,WY,0
4028,44,CA,0
4029,28,CO,1
4030,68,WY,0
4031,67,CO,1
4032,34,NM,1
4033,68,NV,0
4034,31,WY,1
4035,44,NM,0
4036,35,NM,1
4037,45,ID,1
4038,68,ID,0
4039,64,NV,1
4040,64,NV,1
4041,21,CA,1
4042,24,NM,0
4043,62,NV,1
4044,52,CO,1
4045,65,NM,0
4046,26,UT,1
4047,25,CO,1
4048,69,WY,1
4049,62,NV,0
4050,34,ID,1
4051,34,CO,1
4052,66,ID,0
4053,50,CO,1
4054,49,ID,1
4055,25,MT,0
4056,36,CO,1
4057,55,WY,0
4058,20,ID,0
4059,22,UT,1
4060,30,WY,1
4061,64,CA,1
4062,63,CO,1
4063,48,UT,0
4064,33,CA,1
4065,67,CO,0
4066,49,UT,1
4067,39,UT,1
4068,46,WY,1
4069,39,MT,1
4070,60,UT,0
4071,20,MT,0
4072,27,NV,1
4073,59,WY,0
4074,38,NM,0
4075,33,ID,1
4076,29,WY,1
4077,19,CA,0
4078,58,ID,0
4079,41,ID,0
4080,52,NM,1
4081,47,MT,0
4082,47,NM,0
4083,64,NM,0
4084,52,ID,0
4085,36,UT,0
4086,67,MT,1
4087,25,ID,1
4088,43,MT,1
4089,66,NV,0
4090,57,MT,0
4091,24,CO,1
4092,47,UT,0
4093,24,CA,0
4094,20,CO,0
4095,18,CO,0
4096,53,NM,1
4097,42,NM,1
4098,54,CO,1
4099,18,ID,1
4100,32,MT,1
4101,54,MT,1
4102,30,WY,0
4103,57,ID,1
4104,25,UT,1
4105,22,ID,0
4106,26,ID,1
4107,18,ID,1
4108,53,UT,0
4109,52,WY,1
4110,19,UT,0
4111,57,NV,0
4112,40,WY,1
4113,26,NV,0
4114,51,NV,1
4115,63,NV,1
4116,31,MT,1
4117,21,CO,0
4118,47,CO,1
4119,48,NV,1
4120,55,NV,1
4121,28,CA,0
4122,52,NM,1
4123,25,CO,1
4124,20,NM,1
4125,31,NM,0
4126,30,CA,0
4127,62,NM,1
4128,49,WY,0
4129,51,CA,0
4130,62,NM,0
4131,36,NM,1
4132,55,ID,1
4133,33,NM,1
4134,19,MT,1
4135,57,WY,1
4136,34,UT,1
4137,51,CO,1
4138,59,NV,0
4139,33,NM,0
4140,55,WY,0
4141,19,NV,0
4142,19,UT,1
4143,43,WY,0
4144,30,CO,1
4145,64,WY,1
4146,48,NV,0
4147,51,NV,0
4148,56,ID,1
4149,20,NM,1
4150,25,CA,1
4151,40,WY,0
4152,31,NV,0
4153,44,MT,1
4154,46,CO,1
4155,56,MT,1
4156,56,UT,0
4157,18,WY,0
4158,34,ID,0
4159,58,CO,1
4160,47,ID,1
4161,30,CA,1
4162,38,NV,1
4163,36,NM,1
4164,36,CO,0
4165,42,UT,1
4166,39,NM,0
4167,48,WY,1
4168,34,CA,0
4169,40,CA,1
4170,49,ID,0
4171,27,CA,1
4172,27,CO,1
4173,53,ID,0
4174,25,NM,0
4175,69,CA,0
4176,37,WY,1
4177,49,NM,1
4178,67,UT,0
4179,31,WY,1
4180,67,MT,0
4181,45,CO,1
4182,63,UT,1
4183,69,UT,1
4184,41,ID,0
4185,32,NV,0
4186,39,ID,0
4187,47,CO,0
4188,21,CO,1
4189,30,ID,1
4190,40,NV,0
4191,25,WY,0
4192,35,ID,0
4193,29,CO,1
4194,48,NV,1
4195,31,CO,0
4196,51,NV,1
4197,35,NV,0
4198,51,NM,1
4199,28,ID,1
4200,58,ID,1
4201,29,ID,1
4202,66,NV,0
4203,32,NV,1
4204,48,CO,0
4205,66,UT,1
4206,46,ID,0
4207,43,NM,0
4208,35,MT,1
4209,49,CO,1
4210,39,CO,0
4211,55,CA,0
4212,34,ID,1
4213,40,WY,0
4214,41,CO,1
4215,67,CA,0
4216,25,MT,1
4217,58,NM,1
4218,23,MT,0
4219,22,WY,0
4220,61,ID,0
4221,46,NV,0
4222,45,CA,0
4223,28,NV,1
4224,18,MT,0
4225,60,MT,1
4226,36,UT,0
4227,26,UT,1
4228,44,NM,0
4229,51,WY,1
4230,61,UT,0
4231,21,UT,1
4232,53,WY,1
4233,35,CO,1
4234,32,UT,1
4235,68,CO,0
4236,30,CO,0
4237,36,ID,0
4238,66,CO,0
4239,23,CO,0
4240,65,UT,1
4241,29,CO,0
4242,68,NV,1
4243,54,WY,0
4244,34,UT,1
4245,40,WY,0
4246,43,CA,0
4247,46,UT,0
4248,50,CO,1
4249,44,NV,0
4250,42,WY,0
4251,27,UT,0
4252,64,NV,1
4253,40,WY,0
4254,38,CA,1
4255,38,MT,0
4256,60,NM,1
4257,30,NM,1
4258,54,CA,1
4259,50,MT,1
4260,41,ID,0
4261,61,MT,1
4262,28,ID,1
4263,34,UT,1
4264,21,ID,1
4265,64,NM,0
4266,42,NM,1
4267,47,NV,1
4268,26,ID,1
4269,38,NV,0
4270,37,NM,1
4271,36,WY,0
4272,36,WY,0
4273,29,MT,0
4274,54,MT,1
4275,59,MT,1
4276,34,ID,1
4277,54,MT,1
4278,65,ID,1
4279,56,ID,0
4280,45,CO,1
4281,58,CO,0
4282,52,ID,1
4283,64,WY,1
4284,65,NV,0
4285,35,NM,0
